340.04648,0.5724
340.32806,0.57523
340.60965,0.57778
340.89124,0.58056
341.17282,0.58389
341.45441,0.58653
341.73596,0.58945
342.01755,0.59091
342.29913,0.59286
342.58069,0.59609
342.86227,0.6002
343.14386,0.60278
343.42542,0.60587
343.707,0.60875
343.98856,0.6115
344.27014,0.61377
344.5517,0.61573
344.83328,0.61779
345.11484,0.62034
345.39639,0.62274
345.67798,0.62519
345.95953,0.62771
346.24109,0.63015
346.52267,0.63257
346.80423,0.63494
347.08578,0.6376
347.36734,0.63992
347.6489,0.642
347.93045,0.64398
348.21201,0.64617
348.49356,0.64801
348.77512,0.65007
349.05667,0.65216
349.33823,0.65414
349.61978,0.65611
349.90134,0.65836
350.18289,0.66092
350.46442,0.66315
350.74597,0.66529
351.02753,0.66698
351.30908,0.66887
351.59061,0.67096
351.87216,0.67298
352.15369,0.67551
352.43524,0.67802
352.71677,0.67999
352.99832,0.68185
353.27985,0.68387
353.5614,0.68592
353.84293,0.68811
354.12448,0.69051
354.40601,0.69294
354.68753,0.69535
354.96906,0.69778
355.25061,0.70016
355.53214,0.70258
355.81366,0.70457
356.09518,0.70665
356.37671,0.70853
356.65823,0.71085
356.93976,0.71266
357.22128,0.71473
357.50281,0.7167
357.78433,0.71878
358.06586,0.72091
358.34738,0.72283
358.62891,0.72454
358.9104,0.72666
359.19193,0.72924
359.47345,0.73183
359.75497,0.73451
360.03647,0.73741
360.31799,0.74017
360.59949,0.74277
360.88101,0.74538
361.16251,0.7481
361.44403,0.75111
361.72552,0.7536
362.00705,0.75626
362.28854,0.75885
362.57004,0.76204
362.85156,0.76467
363.13306,0.76706
363.41455,0.76949
363.69604,0.77151
363.97757,0.77371
364.25906,0.7764
364.54056,0.77899
364.82205,0.78161
365.10355,0.78431
365.38504,0.78693
365.66653,0.78916
365.94803,0.79165
366.22952,0.79415
366.51099,0.79682
366.79248,0.79972
367.07397,0.8023
367.35547,0.80464
367.63693,0.80707
367.91843,0.80974
368.19992,0.81176
368.48138,0.81434
368.76288,0.81711
369.04434,0.81994
369.32584,0.82272
369.6073,0.82557
369.88879,0.82855
370.17026,0.83133
370.45172,0.83421
370.73322,0.83685
371.01468,0.83964
371.29614,0.84235
371.57761,0.84545
371.8591,0.84833
372.14056,0.85134
372.42203,0.85391
372.70349,0.85649
372.98495,0.85866
373.26642,0.86087
373.54788,0.86324
373.82935,0.86597
374.11078,0.86854
374.39224,0.87115
374.67371,0.87383
374.95517,0.87668
375.23663,0.87938
375.51807,0.88181
375.79953,0.88424
376.08096,0.88718
376.36243,0.89039
376.64389,0.89297
376.92532,0.89565
377.20676,0.89912
377.48822,0.90194
377.76965,0.9048
378.05112,0.90768
378.33255,0.91061
378.61398,0.91398
378.89542,0.91775
379.17688,0.92184
379.45831,0.92542
379.73975,0.92916
380.02118,0.9322
380.30261,0.93492
380.58405,0.93781
380.86548,0.94089
381.14691,0.94404
381.42834,0.94684
381.70978,0.95034
381.99118,0.95325
382.27261,0.95622
382.55405,0.95912
382.83545,0.96191
383.11688,0.96439
383.39832,0.96705
383.67972,0.9696
383.96115,0.97284
384.24255,0.97581
384.52399,0.97901
384.80539,0.98243
385.08682,0.98576
385.36823,0.98883
385.64963,0.99199
385.93103,0.99535
386.21246,0.99874
386.49387,1.00193
386.77527,1.00511
387.05667,1.00797
387.33807,1.01056
387.61948,1.01301
387.90088,1.01558
388.18228,1.01834
388.46368,1.02153
388.74509,1.02426
389.02649,1.0273
389.30786,1.03052
389.58926,1.03311
389.87067,1.03552
390.15207,1.03816
390.43344,1.0405
390.71484,1.04278
390.99622,1.04514
391.27762,1.04797
391.55899,1.05081
391.84039,1.05383
392.12177,1.05674
392.40314,1.05936
392.68454,1.06178
392.96591,1.06454
393.24728,1.06663
393.52866,1.06942
393.81006,1.07228
394.09143,1.07483
394.3728,1.07761
394.65417,1.08047
394.93555,1.08337
395.21692,1.08613
395.49826,1.08832
395.77963,1.09124
396.061,1.09389
396.34238,1.09627
396.62375,1.09833
396.90509,1.10075
397.18646,1.10283
397.46783,1.10458
397.74918,1.10659
398.03055,1.10921
398.31189,1.11151
398.59326,1.11445
398.8746,1.11748
399.15594,1.12038
399.43732,1.12312
399.71866,1.12579
400,1.1278
400.28134,1.12973
400.56268,1.13174
400.84406,1.13364
401.1254,1.13578
401.40674,1.13805
401.68808,1.14023
401.96939,1.14314
402.25073,1.14527
402.53207,1.14732
402.81342,1.1494
403.09476,1.15187
403.3761,1.15382
403.65741,1.15589
403.93875,1.1585
404.22006,1.16093
404.5014,1.16329
404.78271,1.16592
405.06406,1.16836
405.34537,1.17053
405.62671,1.17277
405.90802,1.1745
406.18933,1.1761
406.47067,1.17821
406.75198,1.18044
407.03329,1.18272
407.31461,1.18507
407.59592,1.18723
407.87723,1.18897
408.15854,1.19093
408.43985,1.19282
408.72116,1.19466
409.00247,1.19635
409.28378,1.19836
409.56506,1.19998
409.84637,1.20183
410.12769,1.20308
410.40897,1.20419
410.69028,1.20533
410.97159,1.20669
411.25287,1.20817
411.53418,1.20975
411.81546,1.21129
412.09674,1.21249
412.37805,1.2138
412.65933,1.2152
412.94061,1.2162
413.22189,1.21718
413.50317,1.21738
413.78448,1.21836
414.06577,1.21925
414.34705,1.21986
414.62833,1.22041
414.90961,1.22118
415.19086,1.22169
415.47214,1.2221
415.75342,1.22298
416.0347,1.22337
416.31598,1.22351
416.59723,1.22366
416.87851,1.22413
417.15976,1.22472
417.44104,1.22537
417.72229,1.22618
418.00357,1.22649
418.28482,1.2266
418.56607,1.22729
418.84735,1.22781
419.1286,1.22867
419.40985,1.22974
419.6911,1.23065
419.97235,1.23109
420.25363,1.23132
420.53488,1.23162
420.8161,1.23197
421.09735,1.23224
421.3786,1.23271
421.65985,1.23309
421.9411,1.23346
422.22235,1.2336
422.50357,1.23363
422.78482,1.23371
423.06607,1.23383
423.34729,1.23388
423.62854,1.23465
423.90976,1.23521
424.19101,1.23538
424.47223,1.23557
424.75345,1.23555
425.03467,1.2359
425.31592,1.23595
425.59714,1.23625
425.87836,1.23609
426.15958,1.23594
426.4408,1.23576
426.72202,1.23599
427.00323,1.23611
427.28445,1.23561
427.56567,1.23585
427.84689,1.23571
428.12808,1.2354
428.4093,1.23508
428.69052,1.2347
428.97171,1.23442
429.25293,1.23375
429.53412,1.23335
429.81534,1.23283
430.09653,1.23186
430.37775,1.23078
430.65894,1.22987
430.94012,1.22908
431.22134,1.22828
431.50253,1.2275
431.78372,1.22683
432.06491,1.22643
432.3461,1.22589
432.62729,1.22541
432.90848,1.22429
433.18967,1.22369
433.47086,1.22305
433.75201,1.22234
434.0332,1.22148
434.31439,1.22083
434.59558,1.21984
434.87674,1.21892
435.15793,1.21794
435.43909,1.21706
435.72028,1.21673
436.00143,1.21637
436.28259,1.21565
436.56378,1.21458
436.84494,1.21353
437.1261,1.21238
437.40726,1.21186
437.68842,1.21145
437.9696,1.21118
438.25076,1.21024
438.53192,1.20895
438.81305,1.20839
439.09421,1.20734
439.37537,1.20642
439.65652,1.20558
439.93768,1.20458
440.21881,1.20346
440.49997,1.20229
440.7811,1.2015
441.06226,1.20008
441.34338,1.19885
441.62454,1.19778
441.90567,1.19707
442.18683,1.19585
442.46796,1.19456
442.74908,1.19293
443.03021,1.19163
443.31134,1.1905
443.59247,1.18908
443.8736,1.18734
444.15472,1.18571
444.43585,1.18463
444.71698,1.18329
444.99811,1.18222
445.27924,1.1809
445.56033,1.17948
445.84146,1.17793
446.12259,1.17657
446.40369,1.17505
446.68481,1.17325
446.96591,1.17148
447.24704,1.16944
447.52814,1.16763
